Formula,Layer group,Stoichiometry,Energy above hull [eV/atom],Heat of formation [eV/atom],Magnetic,Band gap (PBE) [eV],Band gap (HSE06) [eV],Direct band gap (PBE) [eV],Direct band gap (HSE06) [eV],CBM wrt. vacuum (PBE) [eV],Fermi level wrt. vacuum (PBE) [eV],VBM wrt. vacuum (PBE) [eV],Energy [eV],"Magnetic anisotropy energy, xz [meV/unit cell]","Magnetic anisotropy energy, yz [meV/unit cell]",Vacuum level [eV]
Te2Ti2C,c2/m11,AB2C2,0.067,-0.678,0.0,0.0,0.48766666666666647,0.0,0.5100000000000002,-4.606,-4.399,-5.011333333333334,-32.396,1.3877787807814457e-17,0.0,6.571
Te2V2C,p-3m1,AB2C2,0.035,-0.35,0.0,0.0,0.7276666666666669,0.0,0.8123333333333334,-4.151,-4.309,-4.638,-34.428,1.3877787807814457e-17,0.0,6.497
Au2Pb2I6,p-31m,ABC3,0.041,-0.4139999999999999,0.0,1.256,2.135,1.256,2.135,-4.549,-5.177,-5.805,-26.79,1.3877787807814457e-17,0.0,3.265
Au2Sb2S6,p-1,ABC3,0.092,-0.08199999999999996,0.0,1.226,2.046,1.382,2.237,-4.807,-5.42,-6.034,-40.362,1.3877787807814457e-17,0.0,2.743
CaSe2H2,p-3m1,AB2C2,0.043,-0.771,0.0,3.177,4.172,3.1769999999999996,4.172,-1.794,-3.382,-4.971,-19.479,1.3877787807814457e-17,0.0,2.081
Bi2P2S6,p1,ABC3,0.084,-0.21299999999999997,0.0,0.655,1.316,0.689,1.35,-4.97,-5.297,-5.625,-46.672,1.3877787807814457e-17,0.0,3.32
CdS2H2,c211,AB2C2,0.0010000000000000009,-0.37400000000000005,0.0,3.156,4.206,3.156,4.206,-3.253,-4.831,-6.409,-17.601,1.3877787807814457e-17,0.0,2.242
Bi2Sb2O6,p11a,ABC3,0.0,-1.312,0.0,2.73,3.92,2.76,3.963,-2.522,-3.887,-5.252,-62.022,1.3877787807814457e-17,0.0,1.998
Bi2Sb2Se6,p31m,ABC3,0.092,-0.23399999999999999,0.0,0.937,1.474,0.938,1.482,-4.551,-5.019,-5.488,-41.396,1.3877787807814457e-17,0.0,3.562
CuLi2O2,c2/m11,AB2C2,0.152,-1.215,1.0000000000000002,0.32299999999999995,2.847,1.095,3.518,-2.407,-2.569,-2.73,-23.778,-0.17099999999999999,-0.16500000000000004,0.6709999999999998
Cs2C2O6,p2_1/m11,ABC3,0.0,-1.481,1.0000000000000002,1.048,2.664,1.1,2.737,-5.427,-5.951,-6.475,-65.659,-0.005000000000000018,0.0020000000000000018,1.372
Cs2C2O6,p2_1/m11,ABC3,0.006999999999999999,-1.473,1.0000000000000002,1.065,2.628,1.085,2.693,-5.673,-6.206,-6.738,-65.585,-0.006999999999999992,0.0,1.49
K2C2O6,p2_1/m11,ABC3,0.032,-1.473,1.0000000000000002,0.987,2.692,1.04,2.758,-5.937,-6.431,-6.924,-66.353,-0.0020000000000000018,0.0030000000000000027,1.266
Rb2C2O6,p2_1/m11,ABC3,0.017,-1.469,1.0000000000000002,1.017,2.673,1.08,2.747,-5.684,-6.192,-6.701,-65.693,-0.0020000000000000018,0.0030000000000000027,1.244
Ca2Cu2Cl6,p-31m,ABC3,0.022,-1.617,0.0,2.718,5.028,2.718,5.028,-3.093,-4.452,-5.811,-38.26,1.3877787807814457e-17,0.0,2.872
I6Ca2Cu2,p-31m,ABC3,0.028,-1.038,0.0,2.245,4.14,2.336,4.149,-3.298,-4.42,-5.543,-30.626,1.3877787807814457e-17,0.0,3.199
I6Ca2Na2,p-31m,ABC3,0.059,-1.459,0.0,3.782,4.679,3.782,4.679,-2.062,-3.953,-5.844,-30.097,1.3877787807814457e-17,0.0,2.551
Cd2Cu2Br6,p-31m,ABC3,0.005999999999999998,-0.657,0.0,1.57,3.601,1.57,3.601,-4.134,-4.919,-5.704,-25.285,1.3877787807814457e-17,0.0,2.976
Cd2Cu2Cl6,p-31m,ABC3,0.003999999999999997,-0.847,0.0,1.645,3.891,1.645,3.891,-4.1,-4.923,-5.745,-28.384,1.3877787807814457e-17,0.0,2.99
Cd2I6Cu2,p-31m,ABC3,0.027,-0.418,0.0,1.507,3.151,1.507,3.151,-3.841,-4.595,-5.348,-22.254,1.3877787807814457e-17,0.0,3.316
HgS2H2,c211,AB2C2,0.0,-0.18900000000000006,0.0,2.352,3.319,2.352,3.319,-3.834,-5.011,-6.187,-16.636,1.3877787807814457e-17,0.0,2.257
Cd2Br6Li2,p-31m,ABC3,0.039,-1.129,0.0,3.286,4.402,3.286,4.402,-3.472,-5.115,-6.759,-26.435,1.3877787807814457e-17,0.0,2.606
Cd2Cl6Li2,p-31m,ABC3,0.035,-1.369,0.0,4.108,5.423,4.159,5.486000000000001,-3.207,-5.261,-7.315,-30.038,1.3877787807814457e-17,0.0,2.543
Cd2I6Li2,p-31m,ABC3,0.069,-0.811,0.0,2.482,3.376,2.482,3.386,-3.437,-4.678,-5.919,-22.613,1.3877787807814457e-17,0.0,2.988
Cd2P2S6,p-31m,ABC3,0.0,-0.416,0.0,1.887,2.921,2.315,3.341,-4.319,-5.262,-6.205,-41.216,1.3877787807814457e-17,0.0,3.62
Cd2Se6P2,p-31m,ABC3,0.0010000000000000009,-0.315,0.0,1.271,2.15,1.508,2.369,-4.34,-4.976,-5.611,-36.636,1.3877787807814457e-17,0.0,3.664
Cs2Cl2O6,p2_1/m11,ABC3,0.06,-0.738,0.0,5.291,6.616,5.398999999999999,6.725,-0.7930000000000001,-3.438,-6.084,-43.36,1.3877787807814457e-17,0.0,1.536
K2Cl2O6,p2_1/m11,ABC3,0.066,-0.727,0.0,5.441,7.004,5.459999999999999,7.153,-1.084,-3.805,-6.525,-44.023,1.3877787807814457e-17,0.0,1.47
MgO2H2,p-3m1,AB2C2,0.009000000000000001,-1.7680000000000002,0.0,3.352,5.028,3.352,5.028,-1.2119999999999997,-2.888,-4.564,-27.354,1.3877787807814457e-17,0.0,1.4
MgS2H2,p-3m1,AB2C2,0.033,-0.656,0.0,3.5080000000000005,4.552,3.508,4.552,-1.448,-3.202,-4.956,-19.701,1.3877787807814457e-17,0.0,1.994
Se2MgH2,p-3m1,AB2C2,0.03,-0.475,0.0,2.75,3.727,2.75,3.727,-2.09,-3.465,-4.84,-17.609,1.3877787807814457e-17,0.0,2.175
Rb2Cl2O6,p2_1/m11,ABC3,0.062,-0.726,0.0,5.432,6.795,5.5,6.974,-0.875,-3.591,-6.307,-43.391,1.3877787807814457e-17,0.0,1.428
I2Se2Al2,pm2_1n,ABC,0.006999999999999999,-0.778,0.0,1.9050000000000002,2.831,1.906,2.831,-3.764,-4.717,-5.669,-22.068,1.3877787807814457e-17,0.0,2.111
Nb2Co2Se6,p2_1/m11,ABC3,0.016,-0.643,1.0000000000000002,0.0,1.8366666666666664,0.0,1.8716666666666668,-5.146,-5.161,-5.408,-64.441,1.194,0.446,2.151
Nb2Te6Co2,p2_1/m11,ABC3,0.038,-0.32899999999999996,1.0000000000000002,0.0,1.627,0.0,1.658,-4.718333333333334,-4.667,-4.867,-59.634,-1.163,-1.131,2.341
Co2P2S6,p-31m,ABC3,0.073,-0.247,1.0000000000000002,0.006000000000000005,1.048,0.05800000000000005,1.4363333333333335,-4.759,-4.762,-4.765,-54.126,0.125,0.127,2.157
Sc2Br2N,p-3m1,AB2C2,0.0,-1.752,0.0,0.0,1.0206666666666666,0.0,1.1083333333333332,-4.148666666666666,-4.187,-4.483333333333333,-29.599,1.3877787807814457e-17,0.0,2.837
I2Se2Al2,pmmn,ABC,0.061,-0.725,0.0,1.493,2.239,1.493,2.239,-4.159,-4.906,-5.652,-21.748,1.3877787807814457e-17,0.0,3.818
Ti2Br2N,p-3m1,AB2C2,0.0,-1.387,0.0,0.0,1.0433333333333334,0.0,1.3586666666666667,-4.798,-4.099,-5.1259999999999994,-31.839,1.3877787807814457e-17,0.0,5.122
Sb2Co2O6,p-31m,ABC3,0.051,-1.179,0.0,0.932,3.643,0.9320000000000002,3.707,-3.211,-3.677,-4.143,-67.807,1.3877787807814457e-17,0.0,3.495
Sb2Co2Se6,p-31m,ABC3,0.076,-0.21099999999999997,0.0,0.235,0.021999999999999797,0.23499999999999988,0.021999999999999797,-4.694,-4.811,-4.929,-48.273,1.3877787807814457e-17,0.0,3.799
Hf2Cl2N,p-3m1,AB2C2,0.0,-1.6059999999999999,0.0,0.0,1.0810000000000002,0.0,1.0946666666666667,-4.041666666666667,-3.452,-4.482666666666667,-34.964,1.3877787807814457e-17,0.0,5.625
Sb2Te6Co2,p-31m,ABC3,0.09,-0.09299999999999997,0.0,0.133,0.33233333333333315,0.406,0.39766666666666683,-4.388,-4.455,-4.522,-45.433,1.3877787807814457e-17,0.0,3.961
Ta2Co2S6,p2_1/m11,ABC3,0.038,-0.827,1.0000000000000002,0.0,1.8699999999999999,0.0,1.8933333333333333,-5.695,-5.499,-5.944,-68.83,0.372,-0.498,2.053
Ta2Co2Se6,p2_1/m11,ABC3,0.012,-0.64,1.0000000000000002,0.0,1.8366666666666664,0.0,1.8716666666666668,-5.146,-5.094,-5.408,-63.39,1.547,0.2,2.158
Ta2Te6Co2,p2_1/m11,ABC3,0.036,-0.294,1.0000000000000002,0.0,1.6269999999999998,0.0,1.658,-4.839333333333333,-4.593,-5.132666666666667,-58.26,0.5979999999999999,-2.11,2.326
Sc2Cl2N,p-3m1,AB2C2,0.0,-2.028,0.0,0.0,0.8409999999999997,0.0,0.952333333333333,-4.191333333333334,-4.426,-4.455,-31.38,1.3877787807814457e-17,0.0,2.812
Te2I2Al2,pmmn,ABC,0.101,-0.468,0.0,0.3889999999999999,0.8700000000000001,0.69,1.162,-4.43,-4.624,-4.819,-19.651,1.3877787807814457e-17,0.0,3.731
Cr2Ge2S6,p-31m,ABC3,0.034,-0.491,1.0000000000000002,0.775,2.227,0.96,2.286,-5.003,-5.391,-5.778,-57.23,0.026999999999999996,0.028999999999999998,2.039
Cr2Ge2Se6,p-31m,ABC3,0.0,-0.421,1.0000000000000002,0.703,1.736,1.126,2.228,-4.765,-5.116,-5.468,-52.958,-0.009000000000000008,-0.008999999999999994,2.083
Y2Cl2N,p-3m1,AB2C2,0.0,-2.026,0.0,0.0,1.205,0.0,1.2943333333333331,-4.182,-4.293,-4.700333333333333,-31.435000000000002,1.3877787807814457e-17,0.0,5.26
Te6Cr2Ge2,p-31m,ABC3,0.0020000000000000018,-0.18399999999999994,1.0000000000000002,0.125,0.8739999999999999,0.817,1.474,-4.57,-4.633,-4.695,-48.919,0.463,0.463,2.144
Zr2Cl2N,p-3m1,AB2C2,0.0,-1.772,0.0,0.0,1.2340000000000002,0.0,1.4526666666666668,-4.589666666666666,-3.923,-5.039,-35.589,1.3877787807814457e-17,0.0,5.405
Cr2NF2,p-3m1,AB2C2,0.156,-1.504,1.0000000000000002,0.0,2.090333333333333,0.0,2.211666666666667,-4.905666666666667,-5.301,-5.511333333333334,-37.863,-0.11800000000000002,-0.11899999999999998,4.386
Cr2P2S6,p31m,ABC3,0.05,-0.43,1.0000000000000002,0.622,1.234,0.763,1.609,-4.553,-4.864,-5.176,-58.311,-0.10699999999999996,-0.107,3.629
Cr2Se6P2,p31m,ABC3,0.012999999999999998,-0.312,1.0000000000000002,0.43100000000000005,0.8239999999999998,0.634,1.297,-4.344,-4.56,-4.775,-53.563,0.115,0.116,3.681
Sb2Cr2O6,p-31m,ABC3,0.0,-1.665,1.0000000000000002,1.345,3.832,1.345,3.833,-2.609,-3.282,-3.954,-75.022,-0.010000000000000009,-0.007000000000000006,3.367
Sb2Cr2Se6,p31m,ABC3,0.093,-0.3340000000000001,1.0000000000000002,0.5290000000000001,1.123,0.653,1.292,-4.238,-4.502,-4.767,-51.868,0.178,0.178,3.756
Sb2Te6Cr2,p31m,ABC3,0.083,-0.10299999999999998,1.0000000000000002,0.006999999999999895,0.24800000000000022,0.355,0.6199999999999999,-4.352,-4.356,-4.359,-47.891,1.803,1.809,3.883
Mn2NF2,p-3m1,AB2C2,0.144,-1.349,1.0000000000000002,0.0,1.3823333333333332,0.0,1.522,-5.4656666666666665,-5.624,-5.777666666666667,-37.704,-0.10899999999999999,-0.109,4.244
Cr2Si2S6,p-31m,ABC3,0.047,-0.633,1.0000000000000002,1.022,2.584,1.132,2.628,-4.903,-5.414,-5.925,-60.413,0.049,0.05,2.049
Cr2Se6Si2,p-31m,ABC3,0.0,-0.499,1.0000000000000002,0.916,1.945,1.227,2.423,-4.605,-5.063,-5.521,-55.503,-0.07300000000000001,-0.072,2.087
Sc2NF2,p-3m1,AB2C2,0.016,-2.984,0.0,0.0,1.9996666666666667,0.0,2.2903333333333333,-3.4226666666666663,-3.768,-4.507333333333333,-35.766,1.3877787807814457e-17,0.0,4.114
Te6Cr2Si2,p-31m,ABC3,0.0020000000000000018,-0.20199999999999996,1.0000000000000002,0.272,1.021,0.662,1.335,-4.433,-4.569,-4.704,-50.861,-0.09900000000000003,-0.09900000000000002,2.144
Ti2NF2,p-3m1,AB2C2,0.0,-2.562,0.0,0.0,2.033333333333333,0.0,2.4186666666666667,-3.7143333333333333,-4.45,-4.766666666666667,-37.714,1.3877787807814457e-17,0.0,4.571
Sn2Te6Cr2,p-31m,ABC3,0.078,-0.16100000000000014,1.0000000000000002,0.08600000000000008,0.7159999999999997,0.739,1.284,-4.568,-4.611,-4.654,-47.773,1.047,1.047,2.139
Y2NF2,p-3m1,AB2C2,0.032,-2.919,0.0,0.0,1.9996666666666667,0.0,2.2903333333333333,-3.4226666666666663,-3.065,-4.507333333333333,-35.505,1.3877787807814457e-17,0.0,4.254
Zr2NF2,p-3m1,AB2C2,0.082,-2.592,0.0,0.0,1.078,0.0,1.3436666666666666,-4.148666666666667,-3.54,-4.692666666666667,-39.29,1.3877787807814457e-17,0.0,4.764
Cs2N2O6,p2_1/m11,ABC3,0.0,-1.067,0.0,3.249,5.324,3.249,5.324,-2.341,-3.965,-5.589,-59.784,1.3877787807814457e-17,0.0,1.395
Fe2Cu2Cl6,p-31m,ABC3,0.184,-0.442,0.0,0.856,3.656,0.88,3.656,-3.87,-4.298,-4.726,-40.564,1.3877787807814457e-17,0.0,3.216
I6Fe2Cu2,p-31m,ABC3,0.14100000000000001,0.0030000000000000027,0.0,0.754,2.994,0.792,3.033,-3.774,-4.151,-4.527,-34.281,1.3877787807814457e-17,0.0,3.621
Cu2Ge2S6,pmma,ABC3,0.061,-0.251,0.0,0.0,1.169,0.0,1.3096666666666668,-4.986,-5.23,-5.296,-43.366,1.3877787807814457e-17,0.0,1.321
Hg2Cu2Br6,p-31m,ABC3,0.015,-0.425,0.0,0.737,2.512,0.737,2.512,-5.069,-5.438,-5.806,-22.885,1.3877787807814457e-17,0.0,2.933
Hg2Cu2Cl6,p-31m,ABC3,0.005999999999999998,-0.569,0.0,0.676,2.677,0.676,2.677,-5.203,-5.542,-5.88,-25.524,1.3877787807814457e-17,0.0,2.935
Hg2I6Cu2,p-31m,ABC3,0.048,-0.238,0.0,0.658,2.016,0.658,2.016,-4.695,-5.024,-5.353,-20.378,1.3877787807814457e-17,0.0,3.279
Ti2NH2,p-3m1,AB2C2,0.077,-0.903,0.0,0.0,0.5536666666666665,0.0,0.7706666666666666,-4.268333333333333,-4.078,-4.495,-32.894,1.3877787807814457e-17,0.0,3.837
Cu2Br6Mg2,p-31m,ABC3,0.017999999999999995,-1.023,0.0,2.476,4.596,2.476,4.596,-3.196,-4.434,-5.673,-30.326,1.3877787807814457e-17,0.0,2.935
I6Cu2Mg2,p-31m,ABC3,0.021,-0.695,0.0,2.339,4.018,2.513,4.246,-3.061,-4.23,-5.399,-26.407,1.3877787807814457e-17,0.0,3.265
I6Mn2Cu2,p-31m,ABC3,0.013999999999999999,-0.304,1.0000000000000002,0.947,3.52,1.168,3.783,-4.159,-4.632,-5.106,-38.693,0.6239999999999999,0.625,3.369
Ni2Cu2Br6,p-31m,ABC3,0.006999999999999999,-0.359,1.0000000000000002,0.478,3.043,0.6469999999999999,3.154,-4.94,-5.179,-5.418,-34.943,-0.29600000000000004,-0.292,3.078
Hf2S2N,p-3m1,AB2C2,0.056,-1.576,0.0,0.0,1.2973333333333334,0.0,1.467,-4.895666666666666,-5.609,-5.41,-39.402,1.3877787807814457e-17,0.0,6.185
Hf2Se2N,p-3m1,AB2C2,0.098,-1.388,0.0,0.0,1.5926666666666667,0.0,2.0566666666666666,-5.577333333333333,-5.278,-5.995666666666667,-37.269,1.3877787807814457e-17,0.0,6.347
Ni2Cu2Cl6,p-31m,ABC3,0.0010000000000000009,-0.563,1.0000000000000002,0.614,3.542,0.792,3.634,-5.031,-5.339,-5.646,-38.191,-0.11599999999999999,-0.111,3.089
I6Ni2Cu2,p-31m,ABC3,0.011,-0.1329999999999999,0.0,0.0,0.4746666666666668,0.0,0.5983333333333332,-4.969666666666667,-4.942,-5.079666666666667,-32.047,1.3877787807814457e-17,0.0,3.504
Mn2NO2,p-3m1,AB2C2,0.12,-1.005,1.0000000000000002,0.0,1.2836666666666665,0.0,1.4023333333333334,-5.729,-6.523,-5.913333333333333,-43.058,-0.452,-0.45300000000000007,4.926
Mn2S2N,p-3m1,AB2C2,0.051,-0.357,1.0000000000000002,0.0,1.875,0.0,2.3583333333333334,-4.804333333333333,-5.15,-5.078666666666667,-37.727,0.291,0.291,5.6
Pb2Cu2Br6,p-31m,ABC3,0.010000000000000002,-0.691,0.0,1.283,3.395,1.283,3.423,-4.512,-5.154,-5.795,-31.286,1.3877787807814457e-17,0.0,2.902
Pb2Cu2Cl6,p-31m,ABC3,0.011,-0.876,0.0,1.34,3.567,1.343,3.631,-4.463,-5.133,-5.803,-34.343,1.3877787807814457e-17,0.0,2.892
Pb2I6Cu2,c2/m11,ABC3,0.021,-0.461,0.0,1.456,3.085,1.478,3.215,-4.189,-4.917,-5.645,-28.347,1.3877787807814457e-17,0.0,3.126
Pd2Cu2Br6,p-31m,ABC3,0.077,-0.276,1.0000000000000002,0.0,1.286,0.0,1.517,-5.215666666666667,-5.325,-5.4093333333333335,-27.259,-0.8549999999999998,-0.861,3.062
Nb2S2N,p-3m1,AB2C2,0.059,-1.119,0.0,0.0,0.9549999999999998,0.0,1.143,-5.226666666666667,-5.433,-5.506333333333333,-42.755,1.3877787807814457e-17,0.0,6.315
Nb2Se2N,p-3m1,AB2C2,0.042,-0.973,0.0,0.0,0.9946666666666666,0.0,1.3316666666666668,-4.822666666666667,-4.794,-5.104333333333333,-40.835,1.3877787807814457e-17,0.0,6.486
Nb2Te2N,p-3m1,AB2C2,0.076,-0.687,0.0,0.0,0.48766666666666647,0.0,0.5100000000000002,-4.606,-4.095,-5.011333333333334,-38.851,1.3877787807814457e-17,0.0,6.918999999999999
Pd2I6Cu2,p-31m,ABC3,0.088,-0.131,1.0000000000000002,0.0,1.9166666666666665,0.0,1.9823333333333335,-4.284,-4.959,-4.787,-25.17,-11.799,-11.887,3.485
Sb2Cu2S6,p-31m,ABC3,0.048,-0.17900000000000016,0.0,0.273,1.358,0.27300000000000013,1.363,-5.482,-5.618,-5.754,-42.426,1.3877787807814457e-17,0.0,3.658
Ta2S2N,p-3m1,AB2C2,0.067,-1.08,0.0,0.0,0.9549999999999998,0.0,1.143,-5.226666666666667,-5.117,-5.506333333333333,-41.541,1.3877787807814457e-17,0.0,6.359
Ti2S2N,p-3m1,AB2C2,0.019000000000000003,-1.437,0.0,0.0,1.0740000000000003,0.0,1.4106666666666665,-4.957,-5.79,-5.235666666666666,-37.071,1.3877787807814457e-17,0.0,5.888
V2S2N,p-3m1,AB2C2,0.047,-0.942,0.0,0.0,0.9946666666666666,0.0,1.3316666666666668,-4.822666666666667,-5.373,-5.104333333333333,-38.268,1.3877787807814457e-17,0.0,5.947
Te2Cu2S6,p-31m,ABC3,0.11399999999999999,0.028999999999999915,0.0,0.0,0.02833333333333332,0.0,0.02833333333333332,-5.2556666666666665,-5.684,-5.265666666666666,-37.939,1.3877787807814457e-17,0.0,3.655
Zr2S2N,p-3m1,AB2C2,0.062,-1.6,0.0,0.0,1.2973333333333334,0.0,1.467,-4.895666666666666,-5.795,-5.41,-39.314,1.3877787807814457e-17,0.0,6.114
Ta2Se2N,p-3m1,AB2C2,0.092,-0.9,0.0,0.0,0.48766666666666647,0.0,0.5100000000000002,-4.606,-4.607,-5.011333333333334,-39.452,1.3877787807814457e-17,0.0,6.48
Ti2Se2N,p-3m1,AB2C2,0.0,-1.29,0.0,0.0,0.9336666666666666,0.0,1.4169999999999998,-4.865333333333333,-5.299,-5.182666666666666,-35.148,1.3877787807814457e-17,0.0,6.102
V2Se2N,p-3m1,AB2C2,0.048,-0.836,0.0,0.0,0.9946666666666666,0.0,1.3316666666666668,-4.822666666666667,-4.693,-5.104333333333333,-36.547,1.3877787807814457e-17,0.0,6.15
Nb2Fe2Se6,p2_1/m11,ABC3,0.02,-0.625,1.0000000000000002,0.0,1.6786666666666665,0.0,1.713,-5.146,-5.214,-5.408,-65.878,0.066,-1.162,2.188
Nb2Te6Fe2,p2_1/m11,ABC3,0.017999999999999995,-0.321,1.0000000000000002,0.0,0.6186666666666667,0.0,0.6193333333333333,-4.576333333333333,-4.775,-4.661666666666667,-61.171,1.336,-2.002,2.417
Zr2Se2N,p-3m1,AB2C2,0.094,-1.437,0.0,0.0,1.5926666666666667,0.0,2.0566666666666666,-5.577333333333333,-5.47,-5.995666666666667,-37.308,1.3877787807814457e-17,0.0,6.302
Fe2Se6P2,p-31m,ABC3,0.147,-0.121,1.0000000000000002,0.0,1.0279999999999998,0.0,1.1540000000000001,-4.357333333333333,-4.956,-4.5183333333333335,-50.919,-1.406,-1.406,2.117
Te2Ti2N,p-3m1,AB2C2,0.0,-1.003,0.0,0.0,0.9336666666666666,0.0,1.4169999999999998,-4.865333333333333,-4.364,-5.182666666666666,-33.158,1.3877787807814457e-17,0.0,6.601
Ta2Fe2Se6,p2_1/m11,ABC3,0.02,-0.613,1.0000000000000002,0.0,1.8366666666666664,0.0,1.8716666666666668,-5.146,-5.173,-5.408,-64.743,-0.998,-2.706,2.194
Ta2Te6Fe2,p2_1/m11,ABC3,0.024,-0.276,1.0000000000000002,0.0,0.5230000000000001,0.0,0.5263333333333333,-4.576333333333333,-4.698,-4.661666666666667,-59.706,1.545,-2.25,2.421
Ga2Ge2S6,p-31m,ABC3,0.082,-0.409,0.0,1.551,2.331,1.833,2.658,-4.608,-5.384,-6.159,-43.4,1.3877787807814457e-17,0.0,1.995
Ga2Ge2Se6,p-31m,ABC3,0.056,-0.367,0.0,1.009,1.629,1.009,1.629,-4.722,-5.227,-5.731,-39.403,1.3877787807814457e-17,0.0,2.026
Te6Ga2Ge2,p-31m,ABC3,0.074,-0.132,0.0,0.3380000000000001,0.7430000000000001,0.3380000000000001,0.75,-4.523,-4.692,-4.861,-35.385,1.3877787807814457e-17,0.0,2.068
In2Ga2O6,pm2_1n,ABC3,0.056,-1.66,0.0,2.183,3.665,2.245,3.669,-5.348,-6.44,-7.531,-58.675,1.3877787807814457e-17,0.0,2.284
In2Ga2S6,pm2_1n,ABC3,0.0030000000000000027,-0.638,0.0,1.981,2.831,2.003,2.866,-4.822,-5.813,-6.803,-42.183,1.3877787807814457e-17,0.0,2.686
NiO2H2,p-3m1,AB2C2,0.038,-0.844,1.0000000000000002,1.078,3.272,1.078,3.272,-1.447,-1.9859999999999998,-2.525,-28.364,0.010999999999999996,0.006000000000000005,1.511
Sb2Ga2O6,p-31m,ABC3,0.0,-1.612,0.0,3.759,4.973,3.759,4.985,-1.7599999999999998,-3.639,-5.519,-61.48,1.3877787807814457e-17,0.0,3.326
Ga2Se6Si2,p-31m,ABC3,0.062,-0.448,0.0,1.36,2.028,1.368,2.035,-4.483,-5.163,-5.843,-41.985,1.3877787807814457e-17,0.0,2.026
Te6Ga2Si2,p-31m,ABC3,0.035,-0.15300000000000002,0.0,0.31699999999999995,0.7260000000000002,0.489,0.9159999999999999,-4.603,-4.761,-4.92,-37.36,1.3877787807814457e-17,0.0,2.065
Tl2Ga2O6,pm2_1n,ABC3,0.08,-1.188,0.0,1.047,2.03,1.047,2.03,-6.363,-6.887,-7.41,-53.428,1.3877787807814457e-17,0.0,2.317
In2Ge2S6,p-31m,ABC3,0.003999999999999997,-0.445,0.0,1.641,2.429,1.909,2.767,-4.723,-5.543,-6.363,-43.472,1.3877787807814457e-17,0.0,2.039
In2Ge2Se6,p-31m,ABC3,0.0,-0.41900000000000004,0.0,1.202,1.879,1.202,1.879,-4.693,-5.294,-5.895,-39.641,1.3877787807814457e-17,0.0,2.061
Zn2Cl2O,p-4m2,AB2C2,0.044,-1.243,0.0,2.442,3.793,2.442,3.868,-5.104,-6.326,-7.547,-17.277,1.3877787807814457e-17,0.0,3.468
In2Te6Ge2,p-31m,ABC3,0.0049999999999999975,-0.19399999999999995,0.0,0.65,1.149,0.65,1.149,-4.366,-4.691,-5.015,-35.723,1.3877787807814457e-17,0.0,2.101
Ge2P2S6,p-31m,ABC3,0.028,-0.241,0.0,1.406,2.096,1.697,2.528,-4.362,-5.065,-5.768,-46.636,1.3877787807814457e-17,0.0,3.481
Te6Ge2P2,p-3,ABC3,0.067,0.028999999999999915,0.0,0.819,1.249,1.038,1.5,-4.091,-4.5,-4.91,-38.695,1.3877787807814457e-17,0.0,3.679
Sb2Te6Ge2,p-31m,ABC3,0.0030000000000000027,-0.09700000000000009,0.0,0.536,0.9410000000000001,0.865,1.352,-4.43,-4.698,-4.966,-38.039,1.3877787807814457e-17,0.0,3.714
Te2Co2P,p-6m2,AB2C2,0.075,-0.298,0.0,0.0,1.156666666666667,0.0,1.1566666666666667,-4.689666666666667,-4.483,-4.8406666666666665,-29.722,1.3877787807814457e-17,0.0,3.268
Hf2PS2,p-3m1,AB2C2,0.027,-1.448,0.0,0.0,1.2613333333333334,0.0,1.3656666666666666,-4.863,-5.249,-5.179,-35.775,1.3877787807814457e-17,0.0,3.164
Hf2Se2P,p-3m1,AB2C2,0.0030000000000000027,-1.326,0.0,0.0,0.6833333333333333,0.0,1.1853333333333336,-4.342666666666666,-5.081,-4.732333333333333,-33.974,1.3877787807814457e-17,0.0,3.228
Hf2Te2P,p-3m1,AB2C2,0.0,-1.039,0.0,0.0,0.925,0.0,1.8796666666666666,-4.579666666666667,-4.814,-4.9446666666666665,-31.980000000000004,1.3877787807814457e-17,0.0,3.359
Ni2PS2,p-6m2,AB2C2,0.076,-0.321,0.0,0.0,0.5760000000000001,0.0,0.5963333333333332,-5.386666666666667,-5.738,-5.612666666666667,-29.62,1.3877787807814457e-17,0.0,2.664
Ni2Se2P,p-6m2,AB2C2,0.011,-0.327,0.0,0.0,1.0923333333333334,0.0,1.0923333333333336,-4.908,-5.057,-5.230666666666667,-28.458,1.3877787807814457e-17,0.0,2.758
Te2Ni2P,p-6m2,AB2C2,0.065,-0.262,0.0,0.0,1.2103333333333335,0.0,1.3883333333333334,-4.311,-4.349,-4.537,-27.579,1.3877787807814457e-17,0.0,2.967
Zn2Ge2O6,p-31m,ABC3,0.119,-1.491,0.0,2.745,4.446,2.81,4.531,-3.738,-5.111,-6.483,-57.059,1.3877787807814457e-17,0.0,1.54
Hf2Se6P2,p-1,ABC3,0.196,-0.646,0.0,0.469,1.099,0.724,1.408,-4.637,-4.872,-5.106,-53.101,1.3877787807814457e-17,0.0,3.609
Ti2PS2,p-3m1,AB2C2,0.028,-1.236,0.0,0.0,1.1233333333333333,0.0,1.1239999999999999,-4.924333333333333,-5.581,-5.213666666666667,-33.082,1.3877787807814457e-17,0.0,3.029
Zr2PS2,p-3m1,AB2C2,0.022,-1.501,0.0,0.0,1.2613333333333334,0.0,1.3656666666666666,-4.863,-5.481,-5.179,-35.832,1.3877787807814457e-17,0.0,3.126
